2026-05-28T16:31:50.496361+0300 | INFO | Stopping reloader process [3404]
2026-05-28T16:32:02.175643+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzgyNTY3MDUwLCJpYXQiOjE3Nzk5NzUwNTAsIm5iZiI6MTc3OTk3NTA1MCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIyYzY0MjA0NC02MTYxLTRmM2EtODUzNS0wNzgxZDgxNzUyMWQiLCJzaWQiOiJiYWU1ZmM4My1jZmI0LTRlMDQtYmNkYS00OTM3OThhOWJlZjcifQ.7wnJkizX1PvvCDNGFD0lwJgtQyvvN0uIGN_6CCzzhY0', 'created_at': '1779895714', 'access_jti': 'd14c07f9-e4d7-47c8-a5db-ada71f625f9e', 'last_used': '1779975106'}
2026-05-28T16:32:02.190434+0300 | INFO | 🔍 GET_SESSION: looking for key=session:3:bae5fc83-cfb4-4e04-bcda-493798a9bef7
2026-05-28T16:32:02.193931+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzgyNTY3MDUwLCJpYXQiOjE3Nzk5NzUwNTAsIm5iZiI6MTc3OTk3NTA1MCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIyYzY0MjA0NC02MTYxLTRmM2EtODUzNS0wNzgxZDgxNzUyMWQiLCJzaWQiOiJiYWU1ZmM4My1jZmI0LTRlMDQtYmNkYS00OTM3OThhOWJlZjcifQ.7wnJkizX1PvvCDNGFD0lwJgtQyvvN0uIGN_6CCzzhY0', 'created_at': '1779895714', 'access_jti': 'd14c07f9-e4d7-47c8-a5db-ada71f625f9e', 'last_used': '1779975122'}
2026-05-28T16:32:02.197159+0300 | INFO | HTTP GET /api/v1/public/vacancies/1 -> 200
2026-05-28T16:32:02.199378+0300 | INFO | Getting applicant for user 3
2026-05-28T16:32:02.206205+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:02.219791+0300 | INFO | Getting applicant for user 3
2026-05-28T16:32:02.229793+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:02.242362+0300 | INFO | HTTP GET /api/v1/applicants/me/favorite-vacancies/1/state -> 200
2026-05-28T16:32:02.250530+0300 | INFO | HTTP GET /api/v1/applicants/me/applications -> 200
2026-05-28T16:32:06.909730+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:06.913054+0300 | INFO | HTTP GET /api/v1/public/catalogs/professions origin=http://localhost:3000
2026-05-28T16:32:06.914651+0300 | INFO | HTTP GET /api/v1/public/catalogs/employment-types origin=http://localhost:3000
2026-05-28T16:32:06.916183+0300 | INFO | HTTP GET /api/v1/public/catalogs/experiences origin=http://localhost:3000
2026-05-28T16:32:06.979937+0300 | INFO | HTTP GET /api/v1/public/catalogs/professions -> 200
2026-05-28T16:32:06.981243+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:06.982574+0300 | INFO | HTTP GET /api/v1/public/catalogs/employment-types -> 200
2026-05-28T16:32:06.983799+0300 | INFO | HTTP GET /api/v1/public/catalogs/work-schedules origin=http://localhost:3000
2026-05-28T16:32:06.987571+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:06.992280+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:06.996735+0300 | INFO | HTTP GET /api/v1/public/catalogs/experiences -> 200
2026-05-28T16:32:06.998935+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:07.068626+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:07.072891+0300 | INFO | HTTP GET /api/v1/public/catalogs/work-schedules -> 200
2026-05-28T16:32:07.079353+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:07.081641+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:08.848317+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:08.868414+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:08.871096+0300 | INFO | HTTP GET /api/v1/public/companies origin=http://localhost:3000
2026-05-28T16:32:08.887574+0300 | INFO | HTTP GET /api/v1/public/companies -> 200
2026-05-28T16:32:08.890950+0300 | INFO | HTTP GET /api/v1/public/professions origin=http://localhost:3000
2026-05-28T16:32:08.897517+0300 | INFO | HTTP GET /api/v1/public/professions -> 200
2026-05-28T16:32:15.219813+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:15.221487+0300 | INFO | HTTP GET /api/v1/public/catalogs/professions origin=http://localhost:3000
2026-05-28T16:32:15.228212+0300 | INFO | HTTP GET /api/v1/public/catalogs/professions -> 200
2026-05-28T16:32:15.230500+0300 | INFO | HTTP GET /api/v1/public/catalogs/employment-types origin=http://localhost:3000
2026-05-28T16:32:15.235836+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:15.238866+0300 | INFO | HTTP GET /api/v1/public/catalogs/experiences origin=http://localhost:3000
2026-05-28T16:32:15.241548+0300 | INFO | HTTP GET /api/v1/public/catalogs/employment-types -> 200
2026-05-28T16:32:15.244172+0300 | INFO | HTTP GET /api/v1/public/catalogs/work-schedules origin=http://localhost:3000
2026-05-28T16:32:15.246890+0300 | INFO | HTTP GET /api/v1/public/catalogs/experiences -> 200
2026-05-28T16:32:15.249602+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:15.254057+0300 | INFO | HTTP GET /api/v1/public/catalogs/work-schedules -> 200
2026-05-28T16:32:15.256420+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:15.264387+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:15.267360+0300 | INFO | HTTP GET /api/v1/public/vacancies origin=http://localhost:3000
2026-05-28T16:32:15.276229+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:15.281002+0300 | INFO | HTTP GET /api/v1/public/vacancies -> 200
2026-05-28T16:32:16.933332+0300 | INFO | HTTP GET /api/v1/auth/me origin=http://localhost:3000
2026-05-28T16:32:16.936010+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:16.937324+0300 | INFO | 🔍 GET_SESSION: looking for key=session:3:bae5fc83-cfb4-4e04-bcda-493798a9bef7
2026-05-28T16:32:16.938078+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzgyNTY3MDUwLCJpYXQiOjE3Nzk5NzUwNTAsIm5iZiI6MTc3OTk3NTA1MCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIyYzY0MjA0NC02MTYxLTRmM2EtODUzNS0wNzgxZDgxNzUyMWQiLCJzaWQiOiJiYWU1ZmM4My1jZmI0LTRlMDQtYmNkYS00OTM3OThhOWJlZjcifQ.7wnJkizX1PvvCDNGFD0lwJgtQyvvN0uIGN_6CCzzhY0', 'created_at': '1779895714', 'access_jti': 'd14c07f9-e4d7-47c8-a5db-ada71f625f9e', 'last_used': '1779975122'}
2026-05-28T16:32:16.946027+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:16.959866+0300 | INFO | HTTP GET /api/v1/auth/me -> 200
2026-05-28T16:32:17.248837+0300 | INFO | HTTP OPTIONS /api/v1/applicants/me origin=http://localhost:3000
2026-05-28T16:32:17.249470+0300 | INFO | HTTP OPTIONS /api/v1/applicants/me -> 200
2026-05-28T16:32:17.252052+0300 | INFO | HTTP GET /api/v1/applicants/me origin=http://localhost:3000
2026-05-28T16:32:17.254798+0300 | INFO | 🔍 GET_SESSION: looking for key=session:3:bae5fc83-cfb4-4e04-bcda-493798a9bef7
2026-05-28T16:32:17.255779+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzgyNTY3MDUwLCJpYXQiOjE3Nzk5NzUwNTAsIm5iZiI6MTc3OTk3NTA1MCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIyYzY0MjA0NC02MTYxLTRmM2EtODUzNS0wNzgxZDgxNzUyMWQiLCJzaWQiOiJiYWU1ZmM4My1jZmI0LTRlMDQtYmNkYS00OTM3OThhOWJlZjcifQ.7wnJkizX1PvvCDNGFD0lwJgtQyvvN0uIGN_6CCzzhY0', 'created_at': '1779895714', 'access_jti': 'd14c07f9-e4d7-47c8-a5db-ada71f625f9e', 'last_used': '1779975136'}
2026-05-28T16:32:17.272740+0300 | INFO | Getting applicant for user 3
2026-05-28T16:32:17.288009+0300 | INFO | HTTP GET /api/v1/applicants/me -> 200
2026-05-28T16:32:27.935601+0300 | INFO | HTTP POST /api/v1/auth/login origin=http://localhost:3000
2026-05-28T16:32:28.019243+0300 | WARNING | Failed login attempt for email 1kuprianevgenij75@gmail.com from IP 127.0.0.1
2026-05-28T16:32:28.021321+0300 | INFO | HTTP POST /api/v1/auth/login -> 401
2026-05-28T16:32:34.387148+0300 | INFO | HTTP POST /api/v1/auth/login origin=http://localhost:3000
2026-05-28T16:32:34.475607+0300 | INFO | ✅ Session created: session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:34.480936+0300 | INFO | User logged in: 1kuprianevgenij75@gmail.com (id=2), session=82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:34.481557+0300 | INFO | HTTP POST /api/v1/auth/login -> 200
2026-05-28T16:32:34.822928+0300 | INFO | HTTP OPTIONS /api/v1/companies/me origin=http://localhost:3000
2026-05-28T16:32:34.823958+0300 | INFO | HTTP OPTIONS /api/v1/companies/me/vacancies origin=http://localhost:3000
2026-05-28T16:32:34.824498+0300 | INFO | HTTP OPTIONS /api/v1/public/professions origin=http://localhost:3000
2026-05-28T16:32:34.825401+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/currencies origin=http://localhost:3000
2026-05-28T16:32:34.825628+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/statuses origin=http://localhost:3000
2026-05-28T16:32:34.825775+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:34.826148+0300 | INFO | HTTP OPTIONS /api/v1/companies/me -> 200
2026-05-28T16:32:34.827722+0300 | INFO | HTTP OPTIONS /api/v1/companies/me/vacancies -> 200
2026-05-28T16:32:34.828629+0300 | INFO | HTTP OPTIONS /api/v1/public/professions -> 200
2026-05-28T16:32:34.829645+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/currencies -> 200
2026-05-28T16:32:34.830306+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/statuses -> 200
2026-05-28T16:32:34.830876+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:34.831873+0300 | INFO | HTTP GET /api/v1/companies/me origin=http://localhost:3000
2026-05-28T16:32:34.836221+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:34.837385+0300 | INFO | 🔍 GET_SESSION: found data={'created_at': '1779975154', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'last_used': '1779975154'}
2026-05-28T16:32:34.880847+0300 | INFO | HTTP GET /api/v1/companies/me -> 200
2026-05-28T16:32:34.882663+0300 | INFO | HTTP GET /api/v1/companies/me/vacancies origin=http://localhost:3000
2026-05-28T16:32:34.884612+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:34.885406+0300 | INFO | 🔍 GET_SESSION: found data={'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'last_used': '1779975154'}
2026-05-28T16:32:34.942886+0300 | INFO | HTTP GET /api/v1/companies/me/vacancies -> 200
2026-05-28T16:32:34.944606+0300 | INFO | HTTP GET /api/v1/public/professions origin=http://localhost:3000
2026-05-28T16:32:34.946008+0300 | INFO | HTTP GET /api/v1/public/professions -> 422
2026-05-28T16:32:34.947737+0300 | INFO | HTTP GET /api/v1/public/catalogs/currencies origin=http://localhost:3000
2026-05-28T16:32:34.952289+0300 | INFO | HTTP GET /api/v1/public/catalogs/currencies -> 200
2026-05-28T16:32:34.954254+0300 | INFO | HTTP GET /api/v1/public/catalogs/statuses origin=http://localhost:3000
2026-05-28T16:32:34.964583+0300 | INFO | HTTP GET /api/v1/public/catalogs/statuses -> 200
2026-05-28T16:32:34.967876+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:34.979997+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:46.997112+0300 | INFO | HTTP GET /api/v1/companies/me origin=http://localhost:3000
2026-05-28T16:32:46.998533+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:46.998907+0300 | INFO | HTTP GET /api/v1/public/professions origin=http://localhost:3000
2026-05-28T16:32:46.999251+0300 | INFO | HTTP GET /api/v1/public/catalogs/currencies origin=http://localhost:3000
2026-05-28T16:32:46.999559+0300 | INFO | HTTP GET /api/v1/companies/me/vacancies origin=http://localhost:3000
2026-05-28T16:32:47.003661+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:47.005126+0300 | INFO | HTTP GET /api/v1/public/professions -> 422
2026-05-28T16:32:47.006999+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'last_used': '1779975154'}
2026-05-28T16:32:47.008109+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:47.010043+0300 | INFO | HTTP GET /api/v1/public/catalogs/statuses origin=http://localhost:3000
2026-05-28T16:32:47.013270+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'last_used': '1779975167'}
2026-05-28T16:32:47.016074+0300 | INFO | HTTP GET /api/v1/public/catalogs/currencies -> 200
2026-05-28T16:32:47.022171+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:47.027702+0300 | INFO | HTTP GET /api/v1/public/catalogs/statuses -> 200
2026-05-28T16:32:47.088146+0300 | INFO | HTTP GET /api/v1/companies/me -> 200
2026-05-28T16:32:47.103367+0300 | INFO | HTTP GET /api/v1/companies/me/vacancies -> 200
2026-05-28T16:32:47.612124+0300 | INFO | HTTP GET /api/v1/companies/me origin=http://localhost:3000
2026-05-28T16:32:47.613520+0300 | INFO | HTTP GET /api/v1/auth/me origin=http://localhost:3000
2026-05-28T16:32:47.613824+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities origin=http://localhost:3000
2026-05-28T16:32:47.615353+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:47.615717+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:47.616268+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'last_used': '1779975167'}
2026-05-28T16:32:47.616834+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'last_used': '1779975167'}
2026-05-28T16:32:47.624266+0300 | INFO | HTTP GET /api/v1/public/catalogs/cities -> 200
2026-05-28T16:32:47.633676+0300 | INFO | HTTP GET /api/v1/auth/me -> 200
2026-05-28T16:32:47.653569+0300 | INFO | HTTP GET /api/v1/companies/me -> 200
2026-05-28T16:32:47.915031+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/regions origin=http://localhost:3000
2026-05-28T16:32:47.915552+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/districts origin=http://localhost:3000
2026-05-28T16:32:47.915900+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/regions -> 200
2026-05-28T16:32:47.916338+0300 | INFO | HTTP OPTIONS /api/v1/public/catalogs/districts -> 200
2026-05-28T16:32:47.917447+0300 | INFO | HTTP GET /api/v1/public/catalogs/regions origin=http://localhost:3000
2026-05-28T16:32:47.918473+0300 | INFO | HTTP GET /api/v1/public/catalogs/districts origin=http://localhost:3000
2026-05-28T16:32:47.923469+0300 | INFO | HTTP GET /api/v1/public/catalogs/regions -> 200
2026-05-28T16:32:47.925535+0300 | INFO | HTTP GET /api/v1/public/catalogs/districts -> 200
2026-05-28T16:32:55.590247+0300 | INFO | HTTP GET /api/v1/companies/me origin=http://localhost:3000
2026-05-28T16:32:55.592302+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:55.593779+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'last_used': '1779975167'}
2026-05-28T16:32:55.636690+0300 | INFO | HTTP GET /api/v1/companies/me -> 200
2026-05-28T16:32:55.638691+0300 | INFO | HTTP GET /api/v1/companies/me/vacancies origin=http://localhost:3000
2026-05-28T16:32:55.640306+0300 | INFO | 🔍 GET_SESSION: looking for key=session:2:82bd7d77-ad94-4945-9ee6-2805fc934187
2026-05-28T16:32:55.641581+0300 | INFO | 🔍 GET_SESSION: found data={'fingerprint': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36:127.0.0.1', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiZXhwIjoxNzgyNTY3MTU0LCJpYXQiOjE3Nzk5NzUxNTQsIm5iZiI6MTc3OTk3NTE1NCwidHlwZSI6InJlZnJlc2giLCJqdGkiOiIzMDllZGNhNi0xNmFmLTQ3MzEtOWUzNC1lOThmYTI3NThkNGUiLCJzaWQiOiI4MmJkN2Q3Ny1hZDk0LTQ5NDUtOWVlNi0yODA1ZmM5MzQxODcifQ.ztBGmLdreu-P5N8nQkY3hp-WG4nPC_m95IsIccOwUhE', 'created_at': '1779975154', 'access_jti': 'd85b95f7-6dfa-4baa-a6d0-bb36d0578d7f', 'last_used': '1779975175'}
